"id_fetches","url","source_name","source_encoding","title","keywords","author","publish_date","crawltime","content","createtime"
"206","https://www.thepaper.cn/newsDetail_forward_7279730","澎湃国际","utf-8","桥梁专家回应虎门大桥涡振：与车流量无关，6日中午基本平息_直击现场_澎湃新闻-The Paper","虎门大桥 涡振","责任编辑：崔烜","6/5/2020","7/5/2020 09:17:40","6日下午，在虎门大桥底下眺望，肉眼看不出桥体有振动。5月6日晚7点，虎门大桥公司召开关于虎门大桥涡振记者答疑会，会上中交公路规划设计院教授级高工、业务总监、著名桥梁专家吴明远介绍称，在6日中午12点半以后，虎门大桥已经基本平息。根据目前检测的结果，此次涡振并未影响虎门大桥的整体结构。广东虎门大桥有限公司对虎门大桥路面的实时监测画面。 澎湃新闻记者陈绪厚  图此次事件和美国塔科马海峡大桥被微风摧毁一事是否相似？吴明远介绍称，塔科马海峡大桥属于颤动，与本次虎门大桥低风速下产生的涡振不同，目前虎门大桥结构安全。网传虎门大桥23年超负荷运行，与此次涡振是否有关？吴明远称，大桥均有荷载标准，目前虎门大桥的流量在荷载标准之内，不会存在安全问题。他介绍称，本次涡振主要和桥上设置的水马相关，水马导致桥体侧面流线型设计被影响，产生涡振，在水马撤离后，涡振情况明显减缓。会上，虎门大桥副总工程师张鑫敏表示，虎门大桥的养护一直正常运行，甚至高于国家规定养护标准，“国家要求三年一次，我们提高到了一年一次”。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"207","https://www.thepaper.cn/newsDetail_forward_7277860","澎湃国际","utf-8","长五B搭载的柔性充气式货物返回舱试验舱返回出现异常_科技湃_澎湃新闻-The Paper","返回舱试验舱,长征五号B运载火箭","责任编辑：陈建慧","6/5/2020","7/5/2020 09:17:40","新华社北京5月6日消息，据中国载人航天工程办公室消息，长征五号B运载火箭搭载进行首次试验验证的柔性充气式货物返回舱试验舱，6日在返回过程中出现异常，专家正在对相关数据进行分析。（原题为《柔性充气式货物返回舱试验舱返回出现异常》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"209","https://www.thepaper.cn/newsDetail_forward_7279603","澎湃国际","utf-8","中共中央政治局常务委员会召开会议，习近平主持_中国政库_澎湃新闻-The Paper","中央政治局常委会,疫情","责任编辑：王晓峰","6/5/2020","7/5/2020 09:17:40","中共中央政治局常务委员会5月6日召开会议，听取疫情防控工作中央指导组工作汇报，研究完善常态化疫情防控体制机制。中共中央总书记习近平主持会议并发表重要讲话。习近平指出，党中央决定向湖北等疫情严重地区派出指导组，督促贯彻落实党中央关于疫情防控工作各项决策部署，全面加强疫情防控第一线工作指导。在党中央坚强领导和全国各族人民大力支持下，中央指导组同湖北人民和武汉人民并肩作战，突出抓好源头防控、患者救治、物资保障三项重点，下最大气力控制疫情流行，努力守住全国疫情防控第一道防线，展现了中国力量、中国精神、中国效率，为打赢疫情防控的人民战争、总体战、阻击战作出了重要贡献。习近平强调，当前，境外疫情扩散蔓延势头并没有得到有效遏制，国内个别地区出现聚集性疫情，新冠肺炎疫情还有很大不确定性。湖北省疫情防控已由应急性超常规防控向常态化防控转变，但并不意味着防控措施可以松一松、歇一歇。党中央决定继续派出联络组，加强对湖北省和武汉市疫情防控后续工作指导支持。要继续指导做好治愈患者康复和心理疏导工作，督促落实常态化疫情防控举措，外防输入、内防反弹，要毫不懈怠抓好各项工作，巩固疫情防控成果，决不能前功尽弃。要协调推动湖北省和武汉市在做好常态化疫情防控工作的同时，推动支持湖北省经济社会发展一揽子政策落实到位，加快恢复生产生活正常秩序。会议要求，及时总结和运用好湖北省和武汉市疫情防控实践中行之有效的做法，围绕暴露出的问题补短板、堵漏洞、强弱项，理顺医药卫生体制，改革疾病预防控制体系，提升疫情监测预警能力，完善公共卫生应急法律法规，健全重大疫情、公共卫生应急管理和救治体系。要坚持预防为主，创新爱国卫生运动的方式方法，推进城乡环境整治，完善公共卫生设施，大力开展健康知识普及，提倡文明健康、绿色环保的生活方式。会议还研究了其他事项。（原题为《中共中央政治局常务委员会召开会议 听取疫情防控工作中央指导组工作汇报 研究完善常态化疫情防控体制机制 中共中央总书记习近平主持会议》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"210","https://www.thepaper.cn/newsDetail_forward_7275862","澎湃国际","utf-8","美华裔科研人员家中遇害，研究新冠病毒面临“重大发现”_澎湃国际_澎湃新闻-The Paper","华人遇害,美国华裔科研人员,遇害","责任编辑：刘恋","6/5/2020","7/5/2020 09:17:40","海外网5月6日消息，据美媒报道，当地时间5月2日，美国宾夕法尼亚州一名华裔医学研究人员被发现家中遇害，其所就职的高校称，该男子对新冠病毒的研究工作即将取得“重大发现”。华裔科研人员刘冰。  匹兹堡大学官网 图据美国哥伦比亚广播公司（CBS）KDKA电视台报道，死者名为刘冰（Bing Liu，音译），37岁，他在宾夕法尼亚州罗斯镇的家中遇害，头部、颈部和躯体都有明显枪伤。报道还说，另一名男子死在附近汽车里，疑似自己朝头部开枪致死。警方认为，这名男子认识刘冰，判定是他杀死刘冰后，回到车内自杀。警方还表示，会继续调查嫌犯的作案动机。似乎没有迹象表明，刘冰的死亡与他的研究工作有关系。而且警方也不认为有嫌犯在逃。匹兹堡大学医学院5月4日表示，刘冰是该校的研究助理教授。匹兹堡大学医学院网站称，“刘冰在解构新冠病毒感染的细胞机制及并发症的细胞基础研究方面，即将取得重大发现。我们将努力完成他的研究，以对他的杰出科学表现致敬。” （原题为《美华裔科研人员家中遇害 研究新冠病毒面临“重大发现”》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"211","https://www.thepaper.cn/newsDetail_forward_7279129","澎湃国际","utf-8","外交部：截至5月1日，中国已向美国提供超过53亿只口罩_澎湃国际_澎湃新闻-The Paper","中美关系,肺炎疫情","责任编辑：李丽","6/5/2020","7/5/2020 09:17:40","北京头条客户端消息，5月6日，外交部发言人华春莹主持例行记者会。有记者提问，日前美国国土安全部发布报告称，中方隐瞒新冠肺炎疫情的严重程度，拖延向世界卫生组织通报新冠病毒具有传染性，以便增加进口并减少出口医疗物资，中方还企图掩盖有关做法。请问中方对此有何评论？“中方其实此前已经多次详细介绍了中方疫情防控工作的时间线，有关事实是十分清楚的。”华春莹介绍，中方始终秉持公开、透明、负责任的态度，向世卫组织和包括美国在内的国家和地区及时通报疫情，分享病毒基因序列，积极地开展国际防控合作。中方还在克服自身困难的同时，向有关国家提供了大量的医疗防护物资。华春莹以美国为例介绍，截至5月1日，中国已经向美国提供了超过53亿只口罩、3.3亿双外科手套、3885万件防护服、598万副护目镜、近7500台呼吸机。“所以，有关中国所谓隐瞒疫情、拖延通报、借疫情谋利的说法，纯粹是无稽之谈，在事实面前不攻自破。”华春莹表示，我们也想再次敦促美方停止散播虚假信息，停止误导国际社会，好好反躬自省美国国内自己存在的问题，想办法尽快控制住美国国内的疫情，而不要再继续玩弄推责甩锅的把戏。“因为美国那么不断变本加厉地来指责中国，他的真实意图是什么？我想前不久美国暴露出来的共和党参议院竞选策略已经说得很清楚了，这出甩锅大戏已经严重剧透，他们还演得津津有味，其实观众已经很厌烦了。”（原题为《截至5月1日 中国已经向美国提供超过53亿只口罩等医疗防护物资》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"212","https://www.thepaper.cn/newsDetail_forward_7276008","澎湃国际","utf-8","最高检政治部主任潘毅琴履新后首次亮相发布会_法治中国_澎湃新闻-The Paper","最高检","责任编辑：伍智超","6/5/2020","7/5/2020 09:17:41","@最高人民检察院 5月6日消息，5月6日上午10点，最高检举行“狠抓‘三个规定’落实，筑牢廉洁司法‘防火墙’”新闻发布会，发布会共有三项议程：一是通报全国检察机关落实“三个规定”的工作情况；二是发布检察人员违反“三个规定”典型案例；三是回答记者提问。最高检新闻发言人王松苗介绍，今天发布会有三个“首次”：①最高检乃至整个政法界都是首次以贯彻落实“三个规定”为主题召开的新闻发布会；②政治部主任潘毅琴履新最高检后首次出席新闻发布会；③最高检机关内设机构改革后，检务督察局首次通过发布会发布新闻。什么是“三个规定”2015年，中办国办印发实施《领导干部干预司法活动、插手具体案件处理的记录、通报和责任追究规定》，中央政法委印发实施《司法机关内部人员过问案件的记录和责任追究规定》，“两高三部”联合印发实施《关于进一步规范司法人员与当事人、律师、特殊关系人、中介组织接触交往行为的若干规定》。这三个规范性文件，就是“三个规定”，它也成为社会各界约束司法人员的“紧箍咒”。（原题为《最高检召开“狠抓‘三个规定’落实，筑牢廉洁司法‘防火墙’”新闻发布会》、《王松苗：最高检首次以贯彻落实“三个规定”为主题召开新闻发布会》、《什么是“三个规定”》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"213","https://www.thepaper.cn/newsDetail_forward_7275893","澎湃国际","utf-8","教育部：将招收40多万毕业生补充中小学和幼儿园教师队伍_教育家_澎湃新闻-The Paper","就业,毕业生","责任编辑：伍智超","6/5/2020","7/5/2020 09:17:41","高校毕业生代表浏览招聘专区网页。新华社 资料图澎湃新闻（www.thepaper.cn）记者从教育部获悉，5月6日，由教育部、人力资源和社会保障部、工业和信息化部、国资委、中央广播电视总台、共青团中央等6部门共同主办的2020届普通高校毕业生就业“百日冲刺”行动正式启动，启动仪式上发布了促进高校毕业生就业创业十大专项行动。今年高校毕业生规模达到874万人，增量、增幅均为近年之最。受新冠肺炎疫情等多种因素叠加影响，2020届普通高校毕业生就业面临较大压力。目前已有2/3省份高校已经开学或已明确开学计划，毕业生求职即将进入关键期。为此，“百日冲刺”行动将从5月份持续到8月中旬，期间将开展重点帮扶支持湖北行动、充实基层专项计划行动等十大专项行动。根据充实基层专项计划行动，“特岗教师”计划将增加招募规模5000人，今年招募规模将达到10.5万。此外，由中央广播电视总台5G新媒体平台央视频携手国投人力，与教育部共同发起的“24365国聘行动”联合专场招聘活动，也于5月6日正式上线。根据教育部官网公布的信息，2020届普通高校毕业生就业创业“百日冲刺”十大专项行动具体如下：升学扩招吸纳行动。教育部已经安排硕士研究生扩大招生规模18.9万、普通专升本扩招32.2万。目前，正在会同有关部门研究在第二学士学位进行扩招。充实基层专项计划行动。“特岗教师”计划将增加招募规模5000人，今年招募规模将达到10.5万。适当扩大“三支一扶”“西部计划”等中央基层项目实施规模。将招收40多万毕业生补充中小学和幼儿园教师队伍，采取“先上岗、再考证”的举措，进一步加强中小学和幼儿园教师配备。扩大毕业生参军入伍行动。今年将加大力度推进精准征兵、精准动员，进一步落实好毕业生参军入伍的优惠政策。大力开拓科研、社区、医疗等基层岗位行动。努力开发适合毕业生的科研助理岗位。有关部门将推动全国城乡社区和基层卫生部门新增岗位优先招录毕业生。推进企业稳岗扩就业行动。国有企业今明两年将连续扩大高校毕业生招聘规模。有关部门将落实一次性补贴、返还失业保险等优惠政策，鼓励中小微企业吸纳更多高校毕业生。持续开展网上就业服务行动。进一步开展好“24365校园网络招聘服务”、“百日千万网络招聘专项行动”、央企“抗疫稳岗扩就业”“国聘行动”“千校万岗”线上招聘会等，为企业和毕业生提供全天候不断线、不打烊的就业服务。同时，在高校开学后，有序恢复校园现场招聘活动。推进创业带动就业行动。实施高校毕业生创业支持计划，开展大学生创新创业教育，办好第六届中国国际“互联网+”大学生创新创业大赛，引领大学生投身“双创”。开展重点帮扶支持湖北行动。教育部会同有关部门制定了“中央+地方”促进湖北高校毕业生就业创业的“十个一批”政策，将实现全国高校与湖北高校就业创业“一帮一”行动的全覆盖。助力脱贫攻坚行动。对全国建档立卡家庭毕业生、52个未摘帽贫困县毕业生，将实行分类帮扶和“一人一策”动态服务。设立“建档立卡家庭贫困生专升本专项计划”，单独进行录取。狠抓责任落实行动。将毕业生就业纳入对地方政府和高校的督导考核内容，高校要落实“一把手”工程，发动全国5万余名毕业班辅导员，逐一压实责任，同时让更多的专业教师都行动起来，群策群力帮助毕业生顺利毕业、尽早就业。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"214","https://www.thepaper.cn/newsDetail_forward_7277401","澎湃国际","utf-8","涨知识｜虎门大桥的“涡振”是什么？风速更大后会发生什么？_科技湃_澎湃新闻-The Paper",,"责任编辑：李跃群校对：栾梦","6/5/2020","7/5/2020 09:17:41","虎门大桥桥面5月5日出现肉眼可见的“上下起伏”，引发广泛关注。不久前，武汉鹦鹉洲大桥也经历了类似的晃动。事发时，珠江口狮子洋上的风速大约为8m/s，并不算很大，而武汉当地居民更用“风和日丽”来形容鹦鹉洲的天气。为什么虎门大桥经历过多次台风考验、前面正面挺过超强台风“山竹”，却会被和风剧烈影响？虎门大桥桥面异常抖动经过专家组初步判断，沿桥跨边护栏连续设置水马，改变了钢箱梁的气动外形，在特定风环境条件下，产生了桥梁涡振。虎门大桥桥面异常抖动涡振背后是一种“卡门涡街效应”，由钱学森、郭永怀、钱伟长等人的老师、美籍匈牙利裔流体力学大师冯·卡门发现，用于描述空气等流体通过物体后出现涡旋脱落。这些漩涡脱落的频率会桥梁的固有频率形成共振。桥梁涡振的一大特点是“限幅”，也就是随着风力的增加，振动也只会限制在一个锁定的区间内，不会像塔科马大桥颤振一样越演越烈，短期内相对安全可控，长期需保持监测。流体力学大师冯·卡门广东省交通集团通报称，根据现有掌握的数据和观测到的现象分析，虎门大桥悬索桥结构安全可靠，此次振动也不会影响虎门大桥悬索桥后续使用的结构安全和耐久性。什么是“涡振”？世界上没有绝对的刚体，看似坚不可摧的钢筋混凝土大桥，同样会产生形变和振动。著名的案例是当军队整齐划一地跨过桥梁，齐步频率恰好与桥梁的固有频率形成“共鸣”时，就可能引发剧烈振动，乃至塌陷。风有时会产生同样强大的威力，悬索桥尤其易受影响。风激发的振动包括多种，这里主要介绍涡振和颤振。涡振，全称涡激振动（vortex induced vibration，VIV），起因是风流过物体截面后，在物体背后产生周期性的漩涡脱落，由此产生对结构的周期性强迫力。涡旋我们可以想象“抽刀断水水更流”，水先是拐了弯，从刀面两端继续流过，随后形成复杂的漩涡结构。这种涡旋结构的频率主要与两个因素有关，一是风速，而是截面的形状尺寸，因此，在设计建造桥梁的数学模拟和风洞试验中，工程师们通常已经做好了充分的安全考虑，通过截面设计来破坏涡旋的脱落。在综合了哈尔滨工业大学深圳校区柳成荫、肖仪清和顾磊等老师意见后，专家分析认为，虎门大桥正在维修施工中，桥面加了1.2米高的水马挡墙，从而破坏了断面流线型引发涡振。为什么振幅有限？8m/s的风速已经引发肉眼可见的振动，也有些人担心，如果风速更大，会否酿成像美国塔科马海峡大桥那样的悲剧？1940年，通车仅4个月的塔科马海峡大桥曾在18m/s每秒的风速下剧烈“舞动”，最终塌陷，成为桥梁抗风研究史上的关键事件。专家组分析得出了“有限振幅”的结论，这也是桥梁涡振的一大特点。原来，当旋涡脱落频率接近桥梁的固有频率，也会产生齐步走和桥梁那样的相互作用，在一定风速范围内产生一种“锁定”现象，空气带来的正阻尼力阻止结构振动继续扩大。在锁定区域内，随着风速提高，结构仍然按固有频率振动，促使漩涡倾向于继续按此频率脱落。只有当风速进一步提高，空气阻尼进一步增大，结构的振动不足以继续维持原有的漩涡脱落频率，结构振动才会与旋涡脱落解锁，离开共振状态。因此，涡振是一种限幅振动，不能无限发散。而且，因为长跨度桥梁的固有频率往往较低，涡振通常也只会在风速不大的情况下发生。涡激振动广东省交通集团通报称，大跨径悬索桥在较低风速下存在涡振现象，振动幅度较小不易察觉，仅在特殊条件下会产生较大振幅，不影响桥梁结构安全，会影响行车体验感、舒适性，易诱发交通安全事故。不过，桥梁涡激的有限振幅到底是多少，目前国内外还没有形成一套比较完整的分析理论。学术界也仅对圆柱等少数形状经过反复实验后形成较为精确的公式。在实际设计建造桥梁时，采用一种半理论半实验的方法进行近似估算。而美国塔科马海峡大桥的致命原因并非涡振，而是颤振。颤振是长的条带状结构在横向气流作用下发生的大幅振动，并且具有以扭转振动为主的特征，最早在飞机机翼的失速上引起人们的注意。颤振是一种典型的气流与结构振动强烈耦合的效应。即气流导致结构振动，结构振动反过来又导致气动力增强，于是振动更加剧烈，最终导致振动发散结构毁坏。可以理解为，涡振中气流和结构相互制衡，形成锁定，而颤振则是互为借力，越演越烈。虎门大桥动工建设时间是1992年，是中国第一座真正意义上的大规模现代化悬索桥。经过半个世纪多的技术发展，加上广东是台风多发地区，像塔科马大桥这样致命的“颤振”问题早已在设计之初就被重点排除。长期监测因此，短期内桥梁涡振并不影响结构安全，长期上应注意对主梁支座和主缆、吊索的疲劳损伤检测监测。现代桥梁往往有一套软硬件结合的系统，对桥梁的裂缝、航道、车流量、大桥的环境温度、振动情况、移位情况等进行实时监测预警。据《科技日报》报道，虎门大桥确有一套这样的监测系统，通过对桥的连续位移进行实时监测，了解桥梁结构在各种作用下的实际受力状态和工作状况；同时通过分析监测结果得到结构的振动参数，验证结构的抗风、抗震设计，实现对大跨桥梁安全的实时监测。业内人士透露，建筑的监测系统维护起来并不容易，一般10年左右软硬件都需要更新，有些项目并不一定能及时置换更新，但像虎门大桥这样的重要枢纽监测系统应该会保持良好运转。截至发稿，虎门大桥管养单位仍在对对大桥进行紧急全面检查检测，同时交通运输部已组建专家工作组到现场指导，虎门大桥将继续封闭双向交通。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"215","https://www.thepaper.cn/newsDetail_forward_7264124","澎湃国际","utf-8","香港经济陷入深度衰退，预计将现最大单季跌幅_港台来信_澎湃新闻-The Paper","民生,香港事务,疫情","责任编辑：王建亮","4/5/2020","7/5/2020 09:17:41","香港特区政府财政司司长陈茂波5月4日下午对记者表示，第一季度数据显示，香港经济陷入深度衰退。特区政府统计处4日公布，根据预先估计数值，2020年第一季度香港本地生产总值同比下跌8.9%，跌幅远高于去年第四季度3.0%的水平，成为1974年第一季度有记录以来最大的单季跌幅。政府发言人表示，由于新冠肺炎疫情对香港广泛的经济活动和亚太地区的供应链构成干扰，香港经济的内部和对外需求持续疲弱，致使经济衰退在第一季度加剧。数据显示，在内部需求领域，第一季度政府消费同比实质上升8.3%，高于去年第四季度6.1%的升幅；但是疫情威胁和社交距离防疫措施干扰了消费，以及失业率上升对消费情绪造成冲击，私人消费同比下跌10.2%，较上一季度2.9%的跌幅加剧。同时在营商气氛悲观的影响下，尽管本地固定资本形成总额跌幅较上一季度有所收窄，但仍然同比下跌13.9%。在外部需求领域，第一季度出口总额同比下滑9.7%，甚于上一季度2.5%的水平。此外，访港旅游业受到重挫，导致服务输出同比显著下挫37.8%，是有记录以来最大的单季跌幅。展望未来，特区政府认为，香港短期经济前景仍然面对极大的不确定性，很大程度上取决于全球公共卫生和经济形势演变，出口仍将显著受压，如果疫情持续，预计本地经济活动仍然欠佳。鉴于严峻的经济形势，特区政府财政司在4月29日公布，将2020年香港经济的实质增长预测修订为-4%至-7%，此前在2月财政司曾估算今年经济增速介于-1.5%至0.5%。4月中旬，特区政府已经推出历来最大规模的纾困措施，旨在为经济和就业市场提供缓冲。陈茂波表示，如果全球疫情受控，预计下半年经济可逐步走出谷底。（原题为《香港经济陷入深度衰退 预计将现最大单季跌幅》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"216","https://www.thepaper.cn/newsDetail_forward_7260923","澎湃国际","utf-8","政治掮客苏洪波是谁？白恩培叫他“苏总”，秦光荣喊“洪波”_打虎记_澎湃新闻-The Paper","政治掮客","责任编辑：王俊校对：徐亦嘉","4/5/2020","7/5/2020 09:17:41","政治掮客苏洪波是谁？他跟云南两任省委书记白恩培、秦光荣相当亲近，还在一人家中拍过桌子。5月4日，云南广播电视台微信公号“云视新闻七彩云”发布预告称，《政治掮客苏洪波》警示教育片5月7日起在云南卫视播出，该片由云南省纪委监委、云南广播电视台联合制作。同日，云南省纪委监委微信公号“清风云南”也转发了这条消息。“交往当中，秦光荣他叫我洪波，他这样叫。白恩培叫（我）‘苏总’。”苏洪波在预告片中称，“秦光荣对我那么客气、那么尊重，白恩培对我那么客气、那么尊重，那旁边坐着吃饭的人他感觉就不一样了。”镜头前，苏洪波右手向下一挥，“我是跟白恩培这样拍桌子的，在白恩培家。”预告片解说词称，苏洪波是一个营造大背景、大靠山的神秘人物，一个游走于体制内外的不法商人，一个严重污染和破坏云南政治生态的政治掮客，《政治掮客苏洪波》将为你解开事实真相。白恩培、秦光荣曾先后在2001年至2011年、2011年至2014年间担任云南省委书记，此前均已落马。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
"217","https://www.thepaper.cn/newsDetail_forward_7277798","澎湃国际","utf-8","新冠病毒传播初期已高度适应人类，研究称二次暴发可能性较大_科技湃_澎湃新闻-The Paper","新冠传播，新冠高度适应性","责任编辑：李跃群校对：栾梦","6/5/2020","7/5/2020 09:17:41","疫情暴发至今，新型冠状病毒（SARS-CoV-2）在人类中表现出极强的传播能力。近日，通过将SARS-CoV-2和2003年暴发的SARS-CoV（严重急性呼吸综合征冠状病毒）之间的进化动态进行比较，科研人员惊讶地发现，SARS-CoV-2在人类中传播初期就具有高度适应性，其程度类似于当年SARS-CoV流行的晚期。 当地时间5月2日，生物科学预印本平台bioRxiv在线发表了题为“SARS-CoV-2 is well adapted for humans. What does this mean for re-emergence?”的研究论文，研究团队来自加拿大英属哥伦比亚大学、美国麻省理工学院-哈佛大学博德研究所（Broad Institute）斯坦利精神病学研究中心、加拿大医疗企业Fusion Genomics等，通讯作者为英属哥伦比亚大学生物多样性研究中心的Shing Hei Zhan与博德研究所的Alina Chan。研究结果表明，2019年末首次检测到SARS-CoV-2时，它已经对人类具有高度的适应性，其程度类似于流行晚期的SARS-CoV。同时，研究人员尚未检测到人类适应性较差的类SARS-CoV-2病毒的进化前体或进化分支。这意味着，新冠病毒在传播之初就具有极强的人类适应性和传染性。因此，研究人员强调，其二次暴发的可能性较大，应引起国际社会更大的关注，以明确其来源并防止二次暴发。作者们警告，如果具有相似的人类传播性和适应性，那么任何现有的SARS-CoV-2祖病毒库都是特别危险的。作者们还强调，新冠病毒的S蛋白（刺突糖蛋白）有可能在蝙蝠或多种中间宿主中自然进化出其广泛的物种向性（species tropism），即它可能与多物种的受体结合。对此，研究人员提出建议，应扩大采样范围，从市场、农场和野生动物中收集SARS-CoV-2样病毒。此外，应该检查2019年底前几个月的人类样本中SARS-CoV-2样病毒或SARS-CoV-2反应抗体，以检测病毒在人类社会中流行的前体。新冠病毒高度适应于人类，需高度警惕二次暴发对于新冠病毒而言，研发特定的抗病毒药物、抗体或疫苗所用的时间长短取决于病毒基因或蛋白质的进化速度和传播程度。日前，包括钟南山院士在内的多个专家团队已经指出，新冠病毒在传播过程中发生了广泛的变异，现在已经非常适应在人体内生存。之前的一些医学报告指出，SARS-CoV-2基因组似乎稳定下来，其在人体的适应压力不大，这对诊断、疫苗和治疗学的发展都是好兆头。为了更好地了解SARS-CoV-2基因组的稳定性，研究人员对SARS-CoV-2和SARS-CoV之间的进化动力学进行了并行比较。研究人员收集了11个SARS-CoV流行早期至中期的基因组，32个SARS-CoV流行晚期的基因组以及46个SARS-CoV-2基因组。令人惊讶的是，与SARS-CoV相比，SARS-CoV-2表现出较低的遗传多样性，而SARS-CoV在其流行的早期到中期具有相当大的遗传多样性。相比之下，SARS-CoV-2的遗传多样性与晚期流行SARS-CoV的遗传多样性更为相似。SARS-CoV和SARS-CoV-2遗传差异的比较，在同样的时间范围内，SARS-CoV-2（红色）的遗传多样性比早期到中期SARS-CoV（蓝色）的少此前对SARS-CoV的研究表明，在早期和中期传播阶段，SARS-CoV受到的选择压力（又称为进化压力，指外界施与一个生物进化过程的压力）最大，并在流行晚期时选择压力减弱。在从蝙蝠、果子狸传播到人类以及接下来的人际传播的过程中，一系列适应活动使病毒具有高度传染性，这一高传染性主导了其晚期流行阶段。非同义和同义替代率（dN和dS）通常用于模拟病毒S蛋白（在病毒入侵人体时与宿主受体结合并影响宿主特异性）等基因经历的选择压力。研究人员在2020年1月、2月和3月每个月从不同的地理位置采样50个SARS-CoV-2基因组，他们发现对于病毒S蛋白、Orf3a和Orf1a基因而言，新冠病毒中的dN和dS与SARS-CoV晚期流行时的情况更相似。流行早期至中期的SARS-CoV、流行晚期的SARS-CoV以及2020年1月至3月的SARS-CoV-2样本中S蛋白等基因的dN和dS对比情况这些研究结果意味着，SARS-CoV-2在暴发之初就已经高度适应于人类，并表现出极强的传播能力。研究人员还表示，在人类和动物中，一种更早期的、适应性较差的共同祖病毒尚未被找到，其前体或分支也是缺失的。这表明该病毒以一种高人类适应性的形式进入人类社会，这也意味着在不久的将来再次出现SARS-CoV-2的风险较高，且其后果可能较严重。自然界进化可能使新冠病毒与多物种结合，应扩大采样范围迄今为止，研究人员仍不确定新冠病毒的中间宿主是什么。此前的研究发现，与SARS-CoV-2关系最密切的冠状病毒是蝙蝠冠状病毒RaTG13，而从马来西亚穿山甲中分离出的一种冠状病毒的遗传序列与SARS-CoV-2有高达91%的同源性，因此，研究人员认为，就目前而言，蝙蝠是新冠病毒起源、穿山甲是中间宿主的可能性较大。此外，研究人员指出，新冠病毒的S蛋白有可能在蝙蝠或多种中间宿主中自然进化出其广泛的物种向性，即它可能与多物种的受体结合。此前有研究预测，SARS-CoV-2的S蛋白可能与100多种不同物种的ACE2（血管紧张素转化酶2，新冠病毒的人类受体）结合，并且比SARS-CoV对于蝙蝠和人类ACE2的结合性都强。因此，尽管尚未发现蝙蝠冠状病毒具有SARS-CoV-2样的S蛋白RBD（受体结合域），但新冠病毒很可能在自然界中进化，并且可以以最佳水平与不同物种的同一受体结合。研究人员建议，应从更多物种中进行冠状病毒采样，从而更好地掌握携带与SARS-CoV-2相似的RBD的冠状病毒的物种范围，明确其中间宿主。为了寻找有关新冠病毒中间宿主的线索，研究人员还分析了有关SARS-CoV-2如何进化和适应人类传播的最新发现，并研究了武汉华南海鲜市场的环境样本。结果表明，2020年1月份在市场发现的病毒分离株不太可能起源于中间动物宿主，而是最有可能来自被SARS-CoV-2感染的人，他们可能是市场里的卖家或顾客。为了追踪新冠病毒祖先病毒株，找出其中间宿主，研究人员提出了以下建议：1、从市场、农场和野生动物中收集SARS-CoV-2样病毒；2、检查2019年底前几个月的人类样本中SARS-CoV-2样病毒或SARS-CoV-2反应抗体，以检测病毒在人类社会流行的前体；3、对更多早期的SARS-CoV-2分离株进行测序，特别是早期分离株，可以识别出人类适应性较弱的祖细胞的分支；4、评估食品经营者和动物贸易商的患病率相较普通人是否过高，以确定动物贸易中是否存在SARS-CoV-2祖先病毒株；此外，应更广泛地限制人类活动，减少人类与野生动物及其栖息地的频繁或长期接触。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","7/5/2020 09:17:42"
